   1.0000000e-06   2.6003805e+03   3.3846669e+05
   1.0000000e+00   2.9791451e+03   3.9742202e+02
   2.0000000e+00   3.1356272e+03   2.9542341e+02
   3.0000000e+00   3.2555688e+03   2.4941342e+02
   4.0000000e+00   3.3566165e+03   2.2154091e+02
   5.0000000e+00   3.4455934e+03   2.0223714e+02
   6.0000000e+00   3.5259906e+03   1.8779157e+02
   7.0000000e+00   3.5998762e+03   1.7642035e+02
   8.0000000e+00   3.6685931e+03   1.6714402e+02
   9.0000000e+00   3.7330704e+03   1.5937336e+02
   1.0000000e+01   3.7939814e+03   1.5272947e+02
   1.1000000e+01   3.8518319e+03   1.4695588e+02
   1.2000000e+01   3.9070126e+03   1.4187182e+02
   1.3000000e+01   3.9598322e+03   1.3734563e+02
   1.4000000e+01   4.0105396e+03   1.3327876e+02
   1.5000000e+01   4.0593383e+03   1.2959574e+02
   1.6000000e+01   4.1063973e+03   1.2623764e+02
   1.7000000e+01   4.1518584e+03   1.2315764e+02
   1.8000000e+01   4.1958420e+03   1.2031800e+02
   1.9000000e+01   4.2384513e+03   1.1768789e+02
   2.0000000e+01   4.2797753e+03   1.1524186e+02
   2.1000000e+01   4.3198917e+03   1.1295864e+02
   2.2000000e+01   4.3588684e+03   1.1082034e+02
   2.3000000e+01   4.3967655e+03   1.0881174e+02
   2.4000000e+01   4.4336364e+03   1.0691981e+02
   2.5000000e+01   4.4695286e+03   1.0513333e+02
   2.6000000e+01   4.5044850e+03   1.0344256e+02
   2.7000000e+01   4.5385443e+03   1.0183899e+02
   2.8000000e+01   4.5717417e+03   1.0031519e+02
   2.9000000e+01   4.6041091e+03   9.8864563e+01
   3.0000000e+01   4.6356761e+03   9.7481298e+01
   3.1000000e+01   4.6664697e+03   9.6160212e+01
   3.2000000e+01   4.6965150e+03   9.4896678e+01
   3.3000000e+01   4.7258354e+03   9.3686551e+01
   3.4000000e+01   4.7544526e+03   9.2526098e+01
   3.5000000e+01   4.7823870e+03   9.1411951e+01
   3.6000000e+01   4.8096579e+03   9.0341061e+01
   3.7000000e+01   4.8362834e+03   8.9310657e+01
   3.8000000e+01   4.8622807e+03   8.8318220e+01
   3.9000000e+01   4.8876662e+03   8.7361445e+01
   4.0000000e+01   4.9124555e+03   8.6438226e+01
   4.1000000e+01   4.9366634e+03   8.5546630e+01
   4.2000000e+01   4.9603044e+03   8.4684879e+01
   4.3000000e+01   4.9833922e+03   8.3851337e+01
   4.4000000e+01   5.0059399e+03   8.3044490e+01
   4.5000000e+01   5.0279606e+03   8.2262941e+01
   4.6000000e+01   5.0494665e+03   8.1505393e+01
   4.7000000e+01   5.0704696e+03   8.0770644e+01
   4.8000000e+01   5.0909817e+03   8.0057574e+01
   4.9000000e+01   5.1110140e+03   7.9365143e+01
   5.0000000e+01   5.1305775e+03   7.8692378e+01
   5.1000000e+01   5.1496831e+03   7.8038371e+01
   5.2000000e+01   5.1683411e+03   7.7402273e+01
   5.3000000e+01   5.1865618e+03   7.6783289e+01
   5.4000000e+01   5.2043551e+03   7.6180673e+01
   5.5000000e+01   5.2217309e+03   7.5593723e+01
   5.6000000e+01   5.2386986e+03   7.5021781e+01
   5.7000000e+01   5.2552675e+03   7.4464227e+01
   5.8000000e+01   5.2714468e+03   7.3920477e+01
   5.9000000e+01   5.2872453e+03   7.3389978e+01
